,0,1,2,3,4,5,6,7
60,chr11,4647582,4647583,.,-1,-1,0.0,0
61,chr11,4647604,4647605,.,-1,-1,0.0,0
62,chr11,4647611,4647612,.,-1,-1,0.0,0
63,chr11,4647612,4647613,.,-1,-1,0.0,0
64,chr11,4658295,4658296,.,-1,-1,0.0,0
65,chr11,4658347,4658348,.,-1,-1,0.0,0
66,chr11,5012413,5012414,.,-1,-1,0.0,0
67,chr11,5012415,5012416,.,-1,-1,0.0,0
68,chr11,5012425,5012426,.,-1,-1,0.0,0
69,chr11,5012472,5012473,.,-1,-1,0.0,0
70,chr11,5012481,5012482,.,-1,-1,0.0,0
71,chr11,5012483,5012484,.,-1,-1,0.0,0
72,chr11,5108644,5108645,.,-1,-1,0.0,0
73,chr11,5108646,5108647,.,-1,-1,0.0,0
74,chr11,5108656,5108657,.,-1,-1,0.0,0
75,chr11,5150730,5150731,chr11,5149527,5151272,21.0,1
76,chr11,5150817,5150818,chr11,5149527,5151272,21.0,1
77,chr11,5150818,5150819,chr11,5149527,5151272,21.0,1
78,chr11,5173045,5173046,chr11,5171293,5177621,24.0,1
79,chr11,5173047,5173048,chr11,5171293,5177621,24.0,1
80,chr11,5173053,5173054,chr11,5171293,5177621,24.0,1
81,chr11,5173055,5173056,chr11,5171293,5177621,24.0,1
82,chr11,5173086,5173087,chr11,5171293,5177621,24.0,1
83,chr11,5173087,5173088,chr11,5171293,5177621,24.0,1
84,chr11,5173088,5173089,chr11,5171293,5177621,24.0,1
85,chr11,5173106,5173107,chr11,5171293,5177621,24.0,1
86,chr11,5173110,5173111,chr11,5171293,5177621,24.0,1
87,chr11,5173163,5173164,chr11,5171293,5177621,24.0,1
88,chr11,5173165,5173166,chr11,5171293,5177621,24.0,1
89,chr11,5173174,5173175,chr11,5171293,5177621,24.0,1
90,chr11,5173209,5173210,chr11,5171293,5177621,24.0,1
91,chr11,5173231,5173232,chr11,5171293,5177621,24.0,1
92,chr11,5181611,5181612,.,-1,-1,0.0,0
93,chr11,5186340,5186341,.,-1,-1,0.0,0
94,chr11,5186363,5186364,.,-1,-1,0.0,0
95,chr11,5186382,5186383,.,-1,-1,0.0,0
96,chr11,5186435,5186436,.,-1,-1,0.0,0
97,chr11,5186437,5186438,.,-1,-1,0.0,0
98,chr11,5186438,5186439,.,-1,-1,0.0,0
99,chr11,5226205,5226206,chr11,5224297,5226261,24.0,1
100,chr11,5226215,5226216,chr11,5224297,5226261,24.0,1
101,chr11,5226216,5226217,chr11,5224297,5226261,24.0,1
102,chr11,5226294,5226295,.,-1,-1,0.0,0
103,chr11,5226296,5226297,.,-1,-1,0.0,0
104,chr11,5226298,5226299,.,-1,-1,0.0,0
105,chr11,5226305,5226306,.,-1,-1,0.0,0
106,chr11,5245907,5245908,chr11,5244873,5248703,23.0,1
107,chr11,5245945,5245946,chr11,5244873,5248703,23.0,1
108,chr11,5245962,5245963,chr11,5244873,5248703,23.0,1
109,chr11,5245970,5245971,chr11,5244873,5248703,23.0,1
110,chr11,5246236,5246237,chr11,5244873,5248703,23.0,1
111,chr11,5246237,5246238,chr11,5244873,5248703,23.0,1
112,chr11,5246242,5246243,chr11,5244873,5248703,23.0,1
113,chr11,5246244,5246245,chr11,5244873,5248703,23.0,1
114,chr11,5246246,5246247,chr11,5244873,5248703,23.0,1
115,chr11,5246279,5246280,chr11,5244873,5248703,23.0,1
116,chr11,5246280,5246281,chr11,5244873,5248703,23.0,1
117,chr11,5246293,5246294,chr11,5244873,5248703,23.0,1
118,chr11,5246294,5246295,chr11,5244873,5248703,23.0,1
119,chr11,5246314,5246315,chr11,5244873,5248703,23.0,1
120,chr11,5246896,5246897,chr11,5244873,5248703,23.0,1
121,chr11,5246901,5246902,chr11,5244873,5248703,23.0,1
122,chr11,5246905,5246906,chr11,5244873,5248703,23.0,1
123,chr11,5246906,5246907,chr11,5244873,5248703,23.0,1
124,chr11,5246908,5246909,chr11,5244873,5248703,23.0,1
125,chr11,5246959,5246960,chr11,5244873,5248703,23.0,1
126,chr11,5246963,5246964,chr11,5244873,5248703,23.0,1
127,chr11,5246966,5246967,chr11,5244873,5248703,23.0,1
128,chr11,5246970,5246971,chr11,5244873,5248703,23.0,1
129,chr11,5248367,5248368,chr11,5244873,5248703,23.0,1
130,chr11,5248398,5248399,chr11,5244873,5248703,23.0,1
131,chr11,5248436,5248437,chr11,5244873,5248703,23.0,1
132,chr11,5248437,5248438,chr11,5244873,5248703,23.0,1
133,chr11,5248456,5248457,chr11,5244873,5248703,23.0,1
134,chr11,5249150,5249151,.,-1,-1,0.0,0
135,chr11,5249152,5249153,.,-1,-1,0.0,0
136,chr11,5249162,5249163,.,-1,-1,0.0,0
137,chr11,5255877,5255878,chr11,5254436,5256553,14.0,1
138,chr11,5255968,5255969,chr11,5254436,5256553,14.0,1
139,chr11,5263459,5263460,.,-1,-1,0.0,0
140,chr11,5263461,5263462,.,-1,-1,0.0,0
141,chr11,5263466,5263467,.,-1,-1,0.0,0
142,chr11,5263467,5263468,.,-1,-1,0.0,0
143,chr11,5263505,5263506,.,-1,-1,0.0,0
144,chr11,5263506,5263507,.,-1,-1,0.0,0
145,chr11,5263513,5263514,.,-1,-1,0.0,0
146,chr11,5263515,5263516,.,-1,-1,0.0,0
147,chr11,5263541,5263542,.,-1,-1,0.0,0
148,chr11,5263542,5263543,.,-1,-1,0.0,0
149,chr11,5263598,5263599,.,-1,-1,0.0,0
150,chr11,5263610,5263611,.,-1,-1,0.0,0
151,chr11,5263621,5263622,.,-1,-1,0.0,0
152,chr11,5263624,5263625,.,-1,-1,0.0,0
153,chr11,5264340,5264341,chr11,5263946,5268602,36.0,1
154,chr11,5264375,5264376,chr11,5263946,5268602,36.0,1
155,chr11,5264384,5264385,chr11,5263946,5268602,36.0,1
156,chr11,5264411,5264412,chr11,5263946,5268602,36.0,1
157,chr11,5264421,5264422,chr11,5263946,5268602,36.0,1
158,chr11,5264761,5264762,chr11,5263946,5268602,36.0,1
159,chr11,5264805,5264806,chr11,5263946,5268602,36.0,1
160,chr11,5265117,5265118,chr11,5263946,5268602,36.0,1
161,chr11,5265129,5265130,chr11,5263946,5268602,36.0,1
162,chr11,5265161,5265162,chr11,5263946,5268602,36.0,1
163,chr11,5265168,5265169,chr11,5263946,5268602,36.0,1
164,chr11,5265169,5265170,chr11,5263946,5268602,36.0,1
165,chr11,5265172,5265173,chr11,5263946,5268602,36.0,1
166,chr11,5265967,5265968,chr11,5263946,5268602,36.0,1
167,chr11,5265968,5265969,chr11,5263946,5268602,36.0,1
168,chr11,5265970,5265971,chr11,5263946,5268602,36.0,1
169,chr11,5265973,5265974,chr11,5263946,5268602,36.0,1
170,chr11,5265975,5265976,chr11,5263946,5268602,36.0,1
171,chr11,5266009,5266010,chr11,5263946,5268602,36.0,1
172,chr11,5266055,5266056,chr11,5263946,5268602,36.0,1
173,chr11,5266065,5266066,chr11,5263946,5268602,36.0,1
174,chr11,5266067,5266068,chr11,5263946,5268602,36.0,1
175,chr11,5266509,5266510,chr11,5263946,5268602,36.0,1
176,chr11,5266510,5266511,chr11,5263946,5268602,36.0,1
177,chr11,5266511,5266512,chr11,5263946,5268602,36.0,1
178,chr11,5266557,5266558,chr11,5263946,5268602,36.0,1
179,chr11,5296477,5296478,chr11,5294805,5297598,33.0,1
180,chr11,5296526,5296527,chr11,5294805,5297598,33.0,1
181,chr11,5296537,5296538,chr11,5294805,5297598,33.0,1
182,chr11,5297162,5297163,chr11,5294805,5297598,33.0,1
183,chr11,5297168,5297169,chr11,5294805,5297598,33.0,1
184,chr11,5297170,5297171,chr11,5294805,5297598,33.0,1
185,chr11,5297171,5297172,chr11,5294805,5297598,33.0,1
186,chr11,5297172,5297173,chr11,5294805,5297598,33.0,1
187,chr11,5297273,5297274,chr11,5294805,5297598,33.0,1
188,chr11,5297274,5297275,chr11,5294805,5297598,33.0,1
189,chr11,5302001,5302002,.,-1,-1,0.0,0
190,chr11,5302474,5302475,.,-1,-1,0.0,0
191,chr11,5302483,5302484,.,-1,-1,0.0,0
192,chr11,5302494,5302495,.,-1,-1,0.0,0
193,chr11,5302519,5302520,.,-1,-1,0.0,0
194,chr11,5302520,5302521,.,-1,-1,0.0,0
195,chr11,5302521,5302522,.,-1,-1,0.0,0
196,chr11,5302522,5302523,.,-1,-1,0.0,0
197,chr11,5302555,5302556,.,-1,-1,0.0,0
198,chr11,5302558,5302559,.,-1,-1,0.0,0
199,chr11,5302560,5302561,.,-1,-1,0.0,0
200,chr11,5302561,5302562,.,-1,-1,0.0,0
201,chr11,5302569,5302570,.,-1,-1,0.0,0
202,chr11,5305317,5305318,.,-1,-1,0.0,0
203,chr11,5305368,5305369,.,-1,-1,0.0,0
204,chr11,5305404,5305405,.,-1,-1,0.0,0
205,chr11,5305405,5305406,.,-1,-1,0.0,0
206,chr11,5305406,5305407,.,-1,-1,0.0,0
207,chr11,5305407,5305408,.,-1,-1,0.0,0
208,chr11,5305408,5305409,.,-1,-1,0.0,0
209,chr11,5305409,5305410,.,-1,-1,0.0,0
210,chr11,5305410,5305411,.,-1,-1,0.0,0
211,chr11,5306054,5306055,chr11,5305740,5310306,41.0,1
212,chr11,5306056,5306057,chr11,5305740,5310306,41.0,1
213,chr11,5306066,5306067,chr11,5305740,5310306,41.0,1
214,chr11,5308987,5308988,chr11,5305740,5310306,41.0,1
215,chr11,5308996,5308997,chr11,5305740,5310306,41.0,1
216,chr11,5308997,5308998,chr11,5305740,5310306,41.0,1
217,chr11,5309024,5309025,chr11,5305740,5310306,41.0,1
218,chr11,5309026,5309027,chr11,5305740,5310306,41.0,1
219,chr11,5309027,5309028,chr11,5305740,5310306,41.0,1
220,chr11,5309033,5309034,chr11,5305740,5310306,41.0,1
221,chr11,5309041,5309042,chr11,5305740,5310306,41.0,1
222,chr11,5309043,5309044,chr11,5305740,5310306,41.0,1
223,chr11,5309048,5309049,chr11,5305740,5310306,41.0,1
224,chr11,5309049,5309050,chr11,5305740,5310306,41.0,1
225,chr11,5309051,5309052,chr11,5305740,5310306,41.0,1
226,chr11,5309426,5309427,chr11,5305740,5310306,41.0,1
227,chr11,5309515,5309516,chr11,5305740,5310306,41.0,1
228,chr11,5312637,5312638,.,-1,-1,0.0,0
229,chr11,5312647,5312648,.,-1,-1,0.0,0
230,chr11,5319062,5319063,chr11,5317551,5320255,23.0,1
231,chr11,5319067,5319068,chr11,5317551,5320255,23.0,1
232,chr11,5319069,5319070,chr11,5317551,5320255,23.0,1
233,chr11,5319105,5319106,chr11,5317551,5320255,23.0,1
234,chr11,5319291,5319292,chr11,5317551,5320255,23.0,1
235,chr11,5319302,5319303,chr11,5317551,5320255,23.0,1
236,chr11,5319303,5319304,chr11,5317551,5320255,23.0,1
237,chr11,5319417,5319418,chr11,5317551,5320255,23.0,1
238,chr11,5325062,5325063,.,-1,-1,0.0,0
239,chr11,5325063,5325064,.,-1,-1,0.0,0
240,chr11,5325065,5325066,.,-1,-1,0.0,0
241,chr11,5325094,5325095,chr11,5325094,5326692,18.0,1
242,chr11,5325104,5325105,chr11,5325094,5326692,18.0,1
243,chr11,5325129,5325130,chr11,5325094,5326692,18.0,1
244,chr11,5325130,5325131,chr11,5325094,5326692,18.0,1
245,chr11,5330269,5330270,chr11,5329342,5330843,17.0,1
246,chr11,5369965,5369966,.,-1,-1,0.0,0
247,chr11,5369977,5369978,.,-1,-1,0.0,0
248,chr11,5369979,5369980,.,-1,-1,0.0,0
249,chr11,5374672,5374673,.,-1,-1,0.0,0
250,chr11,5374683,5374684,.,-1,-1,0.0,0
251,chr11,5391290,5391291,.,-1,-1,0.0,0
252,chr11,5391293,5391294,.,-1,-1,0.0,0
253,chr11,5391300,5391301,.,-1,-1,0.0,0
254,chr11,5402129,5402130,chr11,5401996,5403781,15.0,1
255,chr11,5402137,5402138,chr11,5401996,5403781,15.0,1
256,chr11,5402196,5402197,chr11,5401996,5403781,15.0,1
257,chr11,5402198,5402199,chr11,5401996,5403781,15.0,1
258,chr11,5402207,5402208,chr11,5401996,5403781,15.0,1
259,chr11,5497629,5497630,.,-1,-1,0.0,0
260,chr11,5497655,5497656,.,-1,-1,0.0,0
261,chr11,5497670,5497671,.,-1,-1,0.0,0
262,chr11,5497673,5497674,.,-1,-1,0.0,0
263,chr11,5497690,5497691,.,-1,-1,0.0,0
264,chr11,5497691,5497692,.,-1,-1,0.0,0
265,chr11,5552459,5552460,.,-1,-1,0.0,0
266,chr11,5552460,5552461,.,-1,-1,0.0,0
267,chr11,5602227,5602228,.,-1,-1,0.0,0
268,chr11,5602230,5602231,.,-1,-1,0.0,0
269,chr11,5602231,5602232,.,-1,-1,0.0,0
270,chr11,5602262,5602263,.,-1,-1,0.0,0
271,chr11,5602308,5602309,.,-1,-1,0.0,0
272,chr11,5602341,5602342,.,-1,-1,0.0,0
273,chr11,5602344,5602345,.,-1,-1,0.0,0
274,chr11,5602346,5602347,.,-1,-1,0.0,0
275,chr11,5602348,5602349,.,-1,-1,0.0,0
276,chr11,5602354,5602355,.,-1,-1,0.0,0
277,chr11,5602375,5602376,.,-1,-1,0.0,0
278,chr11,5602377,5602378,.,-1,-1,0.0,0
279,chr11,5602379,5602380,.,-1,-1,0.0,0
280,chr11,5602387,5602388,.,-1,-1,0.0,0
281,chr11,5602394,5602395,.,-1,-1,0.0,0
282,chr11,5612971,5612972,chr11,5610712,5613923,11.0,1
283,chr11,5613011,5613012,chr11,5610712,5613923,11.0,1
284,chr11,5613018,5613019,chr11,5610712,5613923,11.0,1
285,chr11,5613019,5613020,chr11,5610712,5613923,11.0,1
286,chr11,5613021,5613022,chr11,5610712,5613923,11.0,1
287,chr11,5613022,5613023,chr11,5610712,5613923,11.0,1
288,chr11,5613023,5613024,chr11,5610712,5613923,11.0,1
289,chr11,5613025,5613026,chr11,5610712,5613923,11.0,1
290,chr11,5613026,5613027,chr11,5610712,5613923,11.0,1
291,chr11,5613029,5613030,chr11,5610712,5613923,11.0,1
292,chr11,5613030,5613031,chr11,5610712,5613923,11.0,1
293,chr11,5617936,5617937,.,-1,-1,0.0,0
294,chr11,5617945,5617946,.,-1,-1,0.0,0
295,chr11,5617972,5617973,.,-1,-1,0.0,0
296,chr11,5617982,5617983,.,-1,-1,0.0,0
297,chr11,5618025,5618026,.,-1,-1,0.0,0
298,chr11,5618033,5618034,.,-1,-1,0.0,0
299,chr11,5618043,5618044,.,-1,-1,0.0,0
300,chr11,5618044,5618045,.,-1,-1,0.0,0
301,chr11,5618045,5618046,.,-1,-1,0.0,0
302,chr11,5621680,5621681,chr11,5620697,5622334,21.0,1
303,chr11,5621703,5621704,chr11,5620697,5622334,21.0,1
304,chr11,5621704,5621705,chr11,5620697,5622334,21.0,1
305,chr11,5621705,5621706,chr11,5620697,5622334,21.0,1
306,chr11,5621706,5621707,chr11,5620697,5622334,21.0,1
307,chr11,5621715,5621716,chr11,5620697,5622334,21.0,1
308,chr11,5621719,5621720,chr11,5620697,5622334,21.0,1
309,chr11,5621766,5621767,chr11,5620697,5622334,21.0,1
310,chr11,5621767,5621768,chr11,5620697,5622334,21.0,1
311,chr11,5621768,5621769,chr11,5620697,5622334,21.0,1
312,chr11,5621770,5621771,chr11,5620697,5622334,21.0,1
313,chr11,5621779,5621780,chr11,5620697,5622334,21.0,1
314,chr11,5646401,5646402,.,-1,-1,0.0,0
315,chr11,5646404,5646405,.,-1,-1,0.0,0
316,chr11,5646405,5646406,.,-1,-1,0.0,0
317,chr11,5646406,5646407,.,-1,-1,0.0,0
318,chr11,5672161,5672162,.,-1,-1,0.0,0
319,chr11,5672175,5672176,.,-1,-1,0.0,0
320,chr11,5672223,5672224,.,-1,-1,0.0,0
321,chr11,5672233,5672234,.,-1,-1,0.0,0
322,chr11,5672253,5672254,.,-1,-1,0.0,0
323,chr11,5672258,5672259,.,-1,-1,0.0,0
324,chr11,5686629,5686630,.,-1,-1,0.0,0
325,chr11,5686631,5686632,.,-1,-1,0.0,0
326,chr11,5686632,5686633,.,-1,-1,0.0,0
327,chr11,5686633,5686634,.,-1,-1,0.0,0
328,chr11,5686860,5686861,.,-1,-1,0.0,0
329,chr11,5686861,5686862,.,-1,-1,0.0,0
330,chr11,5686869,5686870,.,-1,-1,0.0,0
331,chr11,5686888,5686889,.,-1,-1,0.0,0
332,chr11,5705044,5705045,chr11,5704571,5707070,20.0,1
333,chr11,5705058,5705059,chr11,5704571,5707070,20.0,1
334,chr11,5705060,5705061,chr11,5704571,5707070,20.0,1
335,chr11,5705062,5705063,chr11,5704571,5707070,20.0,1
336,chr11,5705063,5705064,chr11,5704571,5707070,20.0,1
337,chr11,5705065,5705066,chr11,5704571,5707070,20.0,1
338,chr11,5705067,5705068,chr11,5704571,5707070,20.0,1
339,chr11,5705068,5705069,chr11,5704571,5707070,20.0,1
340,chr11,5705076,5705077,chr11,5704571,5707070,20.0,1
341,chr11,5705086,5705087,chr11,5704571,5707070,20.0,1
342,chr11,5705099,5705100,chr11,5704571,5707070,20.0,1
343,chr11,5705100,5705101,chr11,5704571,5707070,20.0,1
344,chr11,5705111,5705112,chr11,5704571,5707070,20.0,1
345,chr11,5705116,5705117,chr11,5704571,5707070,20.0,1
346,chr11,5706017,5706018,chr11,5704571,5707070,20.0,1
347,chr11,5706299,5706300,chr11,5704571,5707070,20.0,1
348,chr11,5706300,5706301,chr11,5704571,5707070,20.0,1
349,chr11,5706302,5706303,chr11,5704571,5707070,20.0,1
350,chr11,5706303,5706304,chr11,5704571,5707070,20.0,1
351,chr11,5706336,5706337,chr11,5704571,5707070,20.0,1
352,chr11,5706339,5706340,chr11,5704571,5707070,20.0,1
353,chr11,5706354,5706355,chr11,5704571,5707070,20.0,1
354,chr11,5706355,5706356,chr11,5704571,5707070,20.0,1
355,chr11,5706357,5706358,chr11,5704571,5707070,20.0,1
356,chr11,5706360,5706361,chr11,5704571,5707070,20.0,1
357,chr11,5706370,5706371,chr11,5704571,5707070,20.0,1
358,chr11,5706373,5706374,chr11,5704571,5707070,20.0,1
359,chr11,5706377,5706378,chr11,5704571,5707070,20.0,1
360,chr11,5711590,5711591,.,-1,-1,0.0,0
361,chr11,5711611,5711612,.,-1,-1,0.0,0
362,chr11,5711615,5711616,.,-1,-1,0.0,0
363,chr11,5711621,5711622,.,-1,-1,0.0,0
364,chr11,5712174,5712175,.,-1,-1,0.0,0
365,chr11,5712175,5712176,.,-1,-1,0.0,0
366,chr11,5712590,5712591,.,-1,-1,0.0,0
367,chr11,5712655,5712656,.,-1,-1,0.0,0
368,chr11,5712689,5712690,.,-1,-1,0.0,0
369,chr11,5733815,5733816,.,-1,-1,0.0,0
370,chr11,5733838,5733839,.,-1,-1,0.0,0
371,chr11,5733885,5733886,.,-1,-1,0.0,0
372,chr11,5735059,5735060,.,-1,-1,0.0,0
373,chr11,5735060,5735061,.,-1,-1,0.0,0
374,chr11,5735066,5735067,.,-1,-1,0.0,0
375,chr11,5735069,5735070,.,-1,-1,0.0,0
376,chr11,5735072,5735073,.,-1,-1,0.0,0
377,chr11,5735107,5735108,.,-1,-1,0.0,0
378,chr11,5735108,5735109,.,-1,-1,0.0,0
379,chr11,5735110,5735111,.,-1,-1,0.0,0
380,chr11,5735117,5735118,.,-1,-1,0.0,0
381,chr11,5735127,5735128,.,-1,-1,0.0,0
382,chr11,5735168,5735169,.,-1,-1,0.0,0
383,chr11,5735189,5735190,.,-1,-1,0.0,0
384,chr11,5735194,5735195,.,-1,-1,0.0,0
385,chr11,5829874,5829875,.,-1,-1,0.0,0
386,chr11,5829885,5829886,.,-1,-1,0.0,0
387,chr11,5829887,5829888,.,-1,-1,0.0,0
388,chr11,5831808,5831809,.,-1,-1,0.0,0
389,chr11,5831815,5831816,.,-1,-1,0.0,0
390,chr11,5831826,5831827,.,-1,-1,0.0,0
391,chr11,5831827,5831828,.,-1,-1,0.0,0
392,chr11,5831829,5831830,.,-1,-1,0.0,0
393,chr11,5831864,5831865,.,-1,-1,0.0,0
394,chr19,12936453,12936454,.,-1,-1,0.0,0
395,chr19,12936454,12936455,.,-1,-1,0.0,0
396,chr19,12936478,12936479,.,-1,-1,0.0,0
397,chr19,12936520,12936521,.,-1,-1,0.0,0
398,chr19,12943417,12943418,.,-1,-1,0.0,0
399,chr19,12943522,12943523,.,-1,-1,0.0,0
400,chr19,12943524,12943525,.,-1,-1,0.0,0
401,chr19,12949227,12949228,.,-1,-1,0.0,0
402,chr19,12952075,12952076,chr19,12951173,12953170,28.0,1
403,chr19,12952087,12952088,chr19,12951173,12953170,28.0,1
404,chr19,12952088,12952089,chr19,12951173,12953170,28.0,1
405,chr19,12952181,12952182,chr19,12951173,12953170,28.0,1
406,chr19,12952182,12952183,chr19,12951173,12953170,28.0,1
407,chr19,12958543,12958544,.,-1,-1,0.0,0
408,chr19,12958599,12958600,.,-1,-1,0.0,0
409,chr19,12967654,12967655,chr19,12965821,12969399,35.0,1
410,chr19,12967664,12967665,chr19,12965821,12969399,35.0,1
411,chr19,12979772,12979773,.,-1,-1,0.0,0
412,chr19,12979781,12979782,.,-1,-1,0.0,0
413,chr19,12979824,12979825,.,-1,-1,0.0,0
414,chr19,12983903,12983904,chr19,12982510,12984165,26.0,1
415,chr19,12983943,12983944,chr19,12982510,12984165,26.0,1
416,chr19,12983947,12983948,chr19,12982510,12984165,26.0,1
417,chr19,12983954,12983955,chr19,12982510,12984165,26.0,1
418,chr19,12994637,12994638,chr19,12994009,12998769,67.0,1
419,chr19,12994639,12994640,chr19,12994009,12998769,67.0,1
420,chr19,12994641,12994642,chr19,12994009,12998769,67.0,1
421,chr19,12994642,12994643,chr19,12994009,12998769,67.0,1
422,chr19,12994643,12994644,chr19,12994009,12998769,67.0,1
423,chr19,12994644,12994645,chr19,12994009,12998769,67.0,1
424,chr19,12994645,12994646,chr19,12994009,12998769,67.0,1
425,chr19,12994688,12994689,chr19,12994009,12998769,67.0,1
426,chr19,12994731,12994732,chr19,12994009,12998769,67.0,1
427,chr19,12994737,12994738,chr19,12994009,12998769,67.0,1
428,chr19,12994739,12994740,chr19,12994009,12998769,67.0,1
429,chr19,12994745,12994746,chr19,12994009,12998769,67.0,1
430,chr19,12994748,12994749,chr19,12994009,12998769,67.0,1
431,chr19,12994749,12994750,chr19,12994009,12998769,67.0,1
432,chr19,12994750,12994751,chr19,12994009,12998769,67.0,1
433,chr19,12995912,12995913,chr19,12994009,12998769,67.0,1
434,chr19,12995916,12995917,chr19,12994009,12998769,67.0,1
435,chr19,12995970,12995971,chr19,12994009,12998769,67.0,1
436,chr19,12996079,12996080,chr19,12994009,12998769,67.0,1
437,chr19,12996126,12996127,chr19,12994009,12998769,67.0,1
438,chr19,12996172,12996173,chr19,12994009,12998769,67.0,1
439,chr19,12996411,12996412,chr19,12994009,12998769,67.0,1
440,chr19,12996436,12996437,chr19,12994009,12998769,67.0,1
441,chr19,12996447,12996448,chr19,12994009,12998769,67.0,1
442,chr19,12996499,12996500,chr19,12994009,12998769,67.0,1
443,chr19,12996692,12996693,chr19,12994009,12998769,67.0,1
444,chr19,12996698,12996699,chr19,12994009,12998769,67.0,1
445,chr19,12996766,12996767,chr19,12994009,12998769,67.0,1
446,chr19,12996768,12996769,chr19,12994009,12998769,67.0,1
447,chr19,12996819,12996820,chr19,12994009,12998769,67.0,1
448,chr19,12997144,12997145,chr19,12994009,12998769,67.0,1
449,chr19,12997258,12997259,chr19,12994009,12998769,67.0,1
450,chr19,12997523,12997524,chr19,12994009,12998769,67.0,1
451,chr19,12997530,12997531,chr19,12994009,12998769,67.0,1
452,chr19,12997540,12997541,chr19,12994009,12998769,67.0,1
453,chr19,12997560,12997561,chr19,12994009,12998769,67.0,1
454,chr19,12997564,12997565,chr19,12994009,12998769,67.0,1
455,chr19,12997566,12997567,chr19,12994009,12998769,67.0,1
456,chr19,12997612,12997613,chr19,12994009,12998769,67.0,1
457,chr19,12997620,12997621,chr19,12994009,12998769,67.0,1
458,chr19,12997623,12997624,chr19,12994009,12998769,67.0,1
459,chr19,12997636,12997637,chr19,12994009,12998769,67.0,1
460,chr19,12997652,12997653,chr19,12994009,12998769,67.0,1
461,chr19,12997660,12997661,chr19,12994009,12998769,67.0,1
